,Year,Semester,Course,Grade,Count,Instructor
53509,2023-24,1,PHY113,C+,76,Taraknath Mandal(I)
53510,2023-24,1,PHY113,D,38,Taraknath Mandal(I)
53511,2023-24,1,PHY113,F,28,Taraknath Mandal(I)
53512,2023-24,1,PHY113,C,60,Taraknath Mandal(I)
53513,2023-24,1,PHY113,D+,48,Taraknath Mandal(I)
53514,2023-24,1,PHY113,B+,51,Taraknath Mandal(I)
53515,2023-24,1,PHY113,B,77,Taraknath Mandal(I)
53516,2023-24,1,PHY113,A,18,Taraknath Mandal(I)
53517,2023-24,1,PHY113,A*,2,Taraknath Mandal(I)
53518,2023-24,1,MBA683A,B,3,
53519,2023-24,1,MBA683A,C,1,
53520,2023-24,1,MBA683A,C+,2,
53521,2023-24,1,MBA683A,B+,4,
53522,2023-24,1,MBA683A,A*,1,
53523,2023-24,1,MBA683A,D+,1,
53524,2023-24,1,MBA683A,A,2,
53525,2023-24,1,CS628A,A,4,Angshuman Karmakar(I)
53526,2023-24,1,CS628A,A*,1,Angshuman Karmakar(I)
53527,2023-24,1,CE620A,A*,1,VINAY KUMAR  GUPTA (I)
53528,2023-24,1,CE620A,C,1,VINAY KUMAR  GUPTA (I)
53529,2023-24,1,CE620A,D+,1,VINAY KUMAR  GUPTA (I)
53530,2023-24,1,CE787A,A,1,"Pranamesh Chakraborty(I), Aditya Medury(O)"
53531,2023-24,1,CE787A,C,2,"Pranamesh Chakraborty(I), Aditya Medury(O)"
53532,2023-24,1,CE787A,B,1,"Pranamesh Chakraborty(I), Aditya Medury(O)"
53533,2023-24,1,SPA620,B+,1,Sharvari Nadkarni Ghosh (I)
53534,2023-24,1,SPA620,C+,1,Sharvari Nadkarni Ghosh (I)
53535,2023-24,1,SPA620,B,1,Sharvari Nadkarni Ghosh (I)
53536,2023-24,1,ME663A,B,2,"Supratik Mukhopadhyay(I), Ushasi Roy(O)"
53537,2023-24,1,ME663A,C+,1,"Supratik Mukhopadhyay(I), Ushasi Roy(O)"
53538,2023-24,1,ME663A,B+,1,"Supratik Mukhopadhyay(I), Ushasi Roy(O)"
53539,2023-24,1,BSE312A,B,12,Suresh Kumar(I)
53540,2023-24,1,BSE312A,C+,6,Suresh Kumar(I)
53541,2023-24,1,BSE312A,D,2,Suresh Kumar(I)
53542,2023-24,1,BSE312A,B+,14,Suresh Kumar(I)
53543,2023-24,1,BSE312A,A,18,Suresh Kumar(I)
53544,2023-24,1,BSE312A,A*,5,Suresh Kumar(I)
53545,2023-24,1,SPA603A,D+,3,"ISHAN  SHARMA   (I), Kunal Mooley(O)"
53546,2023-24,1,SPA603A,A*,2,"ISHAN  SHARMA   (I), Kunal Mooley(O)"
53547,2023-24,1,SPA603A,D,1,"ISHAN  SHARMA   (I), Kunal Mooley(O)"
53548,2023-24,1,SPA603A,B,2,"ISHAN  SHARMA   (I), Kunal Mooley(O)"
53549,2023-24,1,SPA603A,C+,2,"ISHAN  SHARMA   (I), Kunal Mooley(O)"
53550,2023-24,1,AE311A,E,5,Arun  Perumal(I)
53551,2023-24,1,AE311A,C+,7,Arun  Perumal(I)
53552,2023-24,1,AE311A,B,10,Arun  Perumal(I)
53553,2023-24,1,AE311A,B+,7,Arun  Perumal(I)
53554,2023-24,1,AE311A,C,12,Arun  Perumal(I)
53555,2023-24,1,AE311A,D+,13,Arun  Perumal(I)
53556,2023-24,1,AE311A,A*,2,Arun  Perumal(I)
53557,2023-24,1,AE311A,A,1,Arun  Perumal(I)
53558,2023-24,1,AE311A,D,5,Arun  Perumal(I)
53559,2023-24,1,CE341,S,278,ARGHYA DAS(I)
53560,2023-24,1,CE341,X,12,ARGHYA DAS(I)
53561,2023-24,1,CHM646A,D+,2,SANKAR PRASAD  RATH (I)
53562,2023-24,1,CHM646A,C+,5,SANKAR PRASAD  RATH (I)
53563,2023-24,1,CHM646A,C,6,SANKAR PRASAD  RATH (I)
53564,2023-24,1,CHM646A,D,5,SANKAR PRASAD  RATH (I)
53565,2023-24,1,CHM646A,E,1,SANKAR PRASAD  RATH (I)
53566,2023-24,1,CHM646A,A,14,SANKAR PRASAD  RATH (I)
53567,2023-24,1,CHM646A,A*,3,SANKAR PRASAD  RATH (I)
53568,2023-24,1,CHM646A,B,10,SANKAR PRASAD  RATH (I)
53569,2023-24,1,CHM646A,B+,8,SANKAR PRASAD  RATH (I)
53570,2023-24,1,ES649,C+,4,INDRA SEKHAR SEN(I)
53571,2023-24,1,ES649,A,2,INDRA SEKHAR SEN(I)
53572,2023-24,1,ES649,C,2,INDRA SEKHAR SEN(I)
53573,2023-24,1,ES649,F,1,INDRA SEKHAR SEN(I)
53574,2023-24,1,ES649,B,2,INDRA SEKHAR SEN(I)
53575,2023-24,1,MTH688A,A,2,Sudhanshu  Shekhar (I)
53576,2023-24,1,MTH688A,D,2,Sudhanshu  Shekhar (I)
53577,2023-24,1,MTH688A,C,1,Sudhanshu  Shekhar (I)
53578,2023-24,1,MTH688A,B,1,Sudhanshu  Shekhar (I)
53579,2023-24,1,EE698I,A*,2,Ashwin Kumar Ramakrishnan Sivakumar(I)
53580,2023-24,1,EE698I,A,1,Ashwin Kumar Ramakrishnan Sivakumar(I)
53581,2023-24,1,EE698I,B+,1,Ashwin Kumar Ramakrishnan Sivakumar(I)
53582,2023-24,1,EE698I,S,1,Ashwin Kumar Ramakrishnan Sivakumar(I)
53583,2023-24,1,EE698I,D,1,Ashwin Kumar Ramakrishnan Sivakumar(I)
53584,2023-24,1,AE201A,C+,2,ASHOKE  DE (I)
53585,2023-24,1,AE201A,B,1,ASHOKE  DE (I)
53586,2023-24,1,AE201A,C,1,ASHOKE  DE (I)
53587,2023-24,1,AE201A,B+,1,ASHOKE  DE (I)
53588,2023-24,1,CHM101A,B+,3,"Apparao Draksharapu(I), THIRUVANCHERIL G GOPAKUMAR(O), Dharmaraja Allimuthu(O)"
53589,2023-24,1,CHM101A,F,5,"Apparao Draksharapu(I), THIRUVANCHERIL G GOPAKUMAR(O), Dharmaraja Allimuthu(O)"
53590,2023-24,1,MTH301A,C,3,Ashutosh Kumar(I)
53591,2023-24,1,MTH301A,F,2,Ashutosh Kumar(I)
53592,2023-24,1,MTH301A,D+,2,Ashutosh Kumar(I)
53593,2023-24,1,MTH301A,D,5,Ashutosh Kumar(I)
53594,2023-24,1,MTH301A,C+,1,Ashutosh Kumar(I)
53595,2023-24,1,MTH301A,B+,1,Ashutosh Kumar(I)
53596,2023-24,1,EE200A,E,3,K S  VENKATESH   (I)
53597,2023-24,1,EE200A,C,1,K S  VENKATESH   (I)
53598,2023-24,1,ME641A,B+,2,Shyam Gopalakrishnan(I)
53599,2023-24,1,ME641A,F,1,Shyam Gopalakrishnan(I)
53600,2023-24,1,ME641A,B,1,Shyam Gopalakrishnan(I)
53601,2023-24,1,ME762A,B+,11,ASHISH DUTTA (I)
53602,2023-24,1,ME762A,D,2,ASHISH DUTTA (I)
53603,2023-24,1,ME762A,F,2,ASHISH DUTTA (I)
53604,2023-24,1,ME762A,C+,6,ASHISH DUTTA (I)
53605,2023-24,1,ME762A,D+,4,ASHISH DUTTA (I)
53606,2023-24,1,ME762A,B,6,ASHISH DUTTA (I)
53607,2023-24,1,ME762A,A,5,ASHISH DUTTA (I)
53608,2023-24,1,ME762A,A*,3,ASHISH DUTTA (I)
53609,2023-24,1,ME762A,C,3,ASHISH DUTTA (I)
53610,2023-24,1,CHE663A,B,2,NISHITH  KUMAR VERMA(I)
53611,2023-24,1,CHE663A,A,3,NISHITH  KUMAR VERMA(I)
53612,2023-24,1,CHE663A,A*,1,NISHITH  KUMAR VERMA(I)
53613,2023-24,1,MSE301A,D,34,KALLOL MONDAL (I)
53614,2023-24,1,MSE301A,D+,23,KALLOL MONDAL (I)
53615,2023-24,1,MSE301A,C+,9,KALLOL MONDAL (I)
53616,2023-24,1,MSE301A,F,6,KALLOL MONDAL (I)
53617,2023-24,1,MSE301A,C,11,KALLOL MONDAL (I)
53618,2023-24,1,MSE301A,B,2,KALLOL MONDAL (I)
53619,2023-24,1,MSE301A,A,1,KALLOL MONDAL (I)
53620,2023-24,1,MSE301A,B+,1,KALLOL MONDAL (I)
53621,2023-24,1,PHY556A,B,2,TARUN KANTI  GHOSH   (I)
53622,2023-24,1,PHY556A,A,1,TARUN KANTI  GHOSH   (I)
53623,2023-24,1,PHY556A,B+,3,TARUN KANTI  GHOSH   (I)
53624,2023-24,1,PHY556A,C+,1,TARUN KANTI  GHOSH   (I)
53625,2023-24,1,PHY670A,C,2,SAGAR  CHAKRABORTY (I)
53626,2023-24,1,PHY670A,A,1,SAGAR  CHAKRABORTY (I)
53627,2023-24,1,PHY670A,D,1,SAGAR  CHAKRABORTY (I)
53628,2023-24,1,PHY670A,C+,1,SAGAR  CHAKRABORTY (I)
53629,2023-24,1,PHY670A,B,1,SAGAR  CHAKRABORTY (I)
53630,2023-24,1,IME624,A,2,DEEPU  PHILIP (I)
53631,2023-24,1,IME602A,B,1,RAGHU NANDAN SENGUPTA(I)
53632,2023-24,1,IME602A,C+,1,RAGHU NANDAN SENGUPTA(I)
53633,2023-24,1,IME602A,C,1,RAGHU NANDAN SENGUPTA(I)
53634,2023-24,1,IME602A,A,1,RAGHU NANDAN SENGUPTA(I)
53635,2023-24,1,DES641A,A*,1,Amar Behera(I)
53636,2023-24,1,DES641A,B,3,Amar Behera(I)
53637,2023-24,1,DES641A,B+,4,Amar Behera(I)
53638,2023-24,1,DES641A,A,2,Amar Behera(I)
53639,2023-24,1,CS777A,A*,1,Sutanu Gayen(I)
53640,2023-24,1,CE451A,A,2,Bipin  Gupta(I)
53641,2023-24,1,CE451A,B+,2,Bipin  Gupta(I)
53642,2023-24,1,DES681A,A,6,SATYAKI  ROY (I)
53643,2023-24,1,CGS702A,A*,1,ARK VERMA(I)
53644,2023-24,1,CGS702A,A,2,ARK VERMA(I)
53645,2023-24,1,PE111,X,23,INDRA SEKHAR SEN(I)
53646,2023-24,1,PE111,S,1241,INDRA SEKHAR SEN(I)
53647,2023-24,1,MTH441A,A,17,Satya Singh(I)
53648,2023-24,1,MTH441A,A*,6,Satya Singh(I)
53649,2023-24,1,MTH441A,B,9,Satya Singh(I)
53650,2023-24,1,MTH441A,C+,7,Satya Singh(I)
53651,2023-24,1,MTH441A,C,15,Satya Singh(I)
53652,2023-24,1,MTH441A,B+,21,Satya Singh(I)
53653,2023-24,1,MTH441A,D,5,Satya Singh(I)
53654,2023-24,1,MTH441A,D+,8,Satya Singh(I)
53655,2023-24,1,PSE601A,A,1,PRADEEP  KUMAR K   (I)
53656,2023-24,1,PSE601A,B,1,PRADEEP  KUMAR K   (I)
53657,2023-24,1,CE773M,B+,4,NAGARAJAN BALASUBRAMANIAN(I)
53658,2023-24,1,CE773M,C+,11,NAGARAJAN BALASUBRAMANIAN(I)
53659,2023-24,1,CE773M,A,3,NAGARAJAN BALASUBRAMANIAN(I)
53660,2023-24,1,CE773M,C,4,NAGARAJAN BALASUBRAMANIAN(I)
53661,2023-24,1,CE773M,B,7,NAGARAJAN BALASUBRAMANIAN(I)
53662,2023-24,1,CE773M,F,2,NAGARAJAN BALASUBRAMANIAN(I)
53663,2023-24,1,CE773M,A*,1,NAGARAJAN BALASUBRAMANIAN(I)
53664,2023-24,1,CE772M,B+,7,NAGARAJAN BALASUBRAMANIAN(I)
53665,2023-24,1,CE772M,B,14,NAGARAJAN BALASUBRAMANIAN(I)
53666,2023-24,1,CE772M,C,3,NAGARAJAN BALASUBRAMANIAN(I)
53667,2023-24,1,CE772M,A,4,NAGARAJAN BALASUBRAMANIAN(I)
53668,2023-24,1,CE772M,C+,4,NAGARAJAN BALASUBRAMANIAN(I)
53669,2023-24,1,CE671A,A,2,Salil Goel(I)
53670,2023-24,1,CE678A,B,2,Balaji Devaraju(I)
53671,2023-24,1,SPA602A,B,1,PANKAJ JAIN (I)
53672,2023-24,1,CE664A,B+,1,ABHAS SINGH(I)
53673,2023-24,1,MTH392A,A,5,PREENA  SAMUEL (I)
53674,2023-24,1,MTH392A,C+,1,PREENA  SAMUEL (I)
53675,2023-24,1,MTH392A,D+,1,PREENA  SAMUEL (I)
53676,2023-24,1,EE650,B,3,Twinkle Tripathy(I)
53677,2023-24,1,EE650,F,2,Twinkle Tripathy(I)
53678,2023-24,1,EE650,C,3,Twinkle Tripathy(I)
53679,2023-24,1,EE650,D+,1,Twinkle Tripathy(I)
53680,2023-24,1,EE650,B+,3,Twinkle Tripathy(I)
53681,2023-24,1,EE650,C+,2,Twinkle Tripathy(I)
53682,2023-24,1,EE650,D,1,Twinkle Tripathy(I)
53683,2023-24,1,MTH761A,C,1,Ajay Singh Ramdin Thakur (I)
53684,2023-24,1,SEE624A,B,3,Aakash Rai(I)
53685,2023-24,1,SEE624A,C+,2,Aakash Rai(I)
53686,2023-24,1,SEE624A,A,2,Aakash Rai(I)
53687,2023-24,1,CHE641,D+,4,VISWANATHAN  SHANKAR (I)
53688,2023-24,1,CHE641,B,23,VISWANATHAN  SHANKAR (I)
53689,2023-24,1,CHE641,C+,5,VISWANATHAN  SHANKAR (I)
53690,2023-24,1,CHE641,B+,10,VISWANATHAN  SHANKAR (I)
53691,2023-24,1,CHE641,A,3,VISWANATHAN  SHANKAR (I)
53692,2023-24,1,CHE641,C,5,VISWANATHAN  SHANKAR (I)
53693,2023-24,1,CHE641,D,2,VISWANATHAN  SHANKAR (I)
53694,2023-24,1,PHY400A,S,31,AMIT KUMAR  AGARWAL (I)
53695,2023-24,1,CSO203,C+,1,"ASHIS KUMAR PATRA(I), JITENDRA   BERA(O)"
53696,2023-24,1,CSO203,C,2,"ASHIS KUMAR PATRA(I), JITENDRA   BERA(O)"
53697,2023-24,1,CSO203,A*,1,"ASHIS KUMAR PATRA(I), JITENDRA   BERA(O)"
53698,2023-24,1,CSO203,B+,1,"ASHIS KUMAR PATRA(I), JITENDRA   BERA(O)"
53699,2023-24,1,CHM649,B+,1,Ritika  Gautam(I)
53700,2023-24,1,CHM649,A*,11,Ritika  Gautam(I)
53701,2023-24,1,CHM649,A,2,Ritika  Gautam(I)
53702,2023-24,1,HSO201A,D+,1,"JOYDEEP  DUTTA (I), Aditya Vikram(T)"
53703,2023-24,1,HSO201A,C,2,"JOYDEEP  DUTTA (I), Aditya Vikram(T)"
53704,2023-24,1,HSO201A,C+,1,"JOYDEEP  DUTTA (I), Aditya Vikram(T)"
53705,2023-24,1,HSO201A,B,1,"JOYDEEP  DUTTA (I), Aditya Vikram(T)"
53706,2023-24,1,EE664A,B,1,S P  DAS   (I)
53707,2023-24,1,EE664A,A,1,S P  DAS   (I)
53708,2023-24,1,AE472A,B,1,DUGCAE (I)
53709,2023-24,1,ECO612,A*,4,WASIM AHMAD(I)
53710,2023-24,1,ECO612,B+,4,WASIM AHMAD(I)
53711,2023-24,1,ECO612,B,3,WASIM AHMAD(I)
53712,2023-24,1,ECO612,A,9,WASIM AHMAD(I)
53713,2023-24,1,MBA669,C+,2,
53714,2023-24,1,MBA669,A,2,
53715,2023-24,1,MBA669,B,1,
53716,2023-24,1,PHI161A,B,1,PRASHANT BHALCHANDRA  BAGAD (I)
53717,2023-24,1,PHI161A,C,1,PRASHANT BHALCHANDRA  BAGAD (I)
53718,2023-24,1,PHI161A,B+,1,PRASHANT BHALCHANDRA  BAGAD (I)
53719,2023-24,1,SEE601A,F,1,Laltu Chandra(I)
53720,2023-24,1,SEE601A,B,1,Laltu Chandra(I)
53721,2023-24,1,SEE622,C,3,"Rajeev Jindal(I), Anna Agarwal(O)"
53722,2023-24,1,SEE622,B+,3,"Rajeev Jindal(I), Anna Agarwal(O)"
53723,2023-24,1,SEE622,C+,3,"Rajeev Jindal(I), Anna Agarwal(O)"
53724,2023-24,1,SEE622,D+,1,"Rajeev Jindal(I), Anna Agarwal(O)"
53725,2023-24,1,SEE622,B,3,"Rajeev Jindal(I), Anna Agarwal(O)"
53726,2023-24,1,SEE622,A,4,"Rajeev Jindal(I), Anna Agarwal(O)"
53727,2023-24,1,EE684A,A,1,PRADEEP  KUMAR K   (I)
53728,2023-24,1,ME756A,B+,1,B  BHATTACHARYA   (I)
53729,2023-24,1,MTH393A,A,3,PREENA  SAMUEL (I)
53730,2023-24,1,MTH393A,B+,1,PREENA  SAMUEL (I)
53731,2023-24,1,MTH393A,A*,1,PREENA  SAMUEL (I)
53732,2023-24,1,PHY555A,A,1,TARUN KANTI  GHOSH   (I)
53733,2023-24,1,PHY555A,B+,2,TARUN KANTI  GHOSH   (I)
53734,2023-24,1,EE646A,A*,1,YATINDRA NATH  SINGH (I)
53735,2023-24,1,EE646A,D+,2,YATINDRA NATH  SINGH (I)
53736,2023-24,1,CHM321A,B+,3,NISANTH N  NAIR (I)
53737,2023-24,1,CHM321A,C,3,NISANTH N  NAIR (I)
53738,2023-24,1,CHM321A,C+,8,NISANTH N  NAIR (I)
53739,2023-24,1,CHM321A,D,2,NISANTH N  NAIR (I)
53740,2023-24,1,CHM321A,D+,4,NISANTH N  NAIR (I)
53741,2023-24,1,CHM321A,A,2,NISANTH N  NAIR (I)
53742,2023-24,1,CHM321A,F,1,NISANTH N  NAIR (I)
53743,2023-24,1,CHM321A,B,2,NISANTH N  NAIR (I)
53744,2023-24,1,MSE629A,A,1,DIPAK  MAZUMDAR (I)
53745,2023-24,1,MSE645A,A,1,SARANG INGOLE (I)
53746,2023-24,1,CGS601A,C+,1,Narayanan Srinivasan(I)
53747,2023-24,1,ME674A,B,1,SACHIN Y  SHINDE (I)
53748,2023-24,1,ME674A,A,1,SACHIN Y  SHINDE (I)
53749,2023-24,1,AE704A,A,3,RAJESH  KITEY   (I)
53750,2023-24,1,AE704A,B,3,RAJESH  KITEY   (I)
53751,2023-24,1,CHM698A,A,1,SANDEEP  VERMA   (I)
53752,2023-24,1,CHM345A,C+,11,ANANTHARAMAN  GANAPATHI (I)
53753,2023-24,1,CHM345A,B,3,ANANTHARAMAN  GANAPATHI (I)
53754,2023-24,1,CHM345A,C,7,ANANTHARAMAN  GANAPATHI (I)
53755,2023-24,1,CHM345A,D+,2,ANANTHARAMAN  GANAPATHI (I)
53756,2023-24,1,CHM345A,B+,3,ANANTHARAMAN  GANAPATHI (I)
53757,2023-24,1,CHM345A,D,1,ANANTHARAMAN  GANAPATHI (I)
53758,2023-24,1,CHM345A,A,1,ANANTHARAMAN  GANAPATHI (I)
53759,2023-24,1,BSE211,A,9,Sai Pydi(I)
53760,2023-24,1,BSE211,B,16,Sai Pydi(I)
53761,2023-24,1,BSE211,C,10,Sai Pydi(I)
53762,2023-24,1,BSE211,D,4,Sai Pydi(I)
53763,2023-24,1,BSE211,C+,9,Sai Pydi(I)
53764,2023-24,1,BSE211,A*,1,Sai Pydi(I)
53765,2023-24,1,BSE211,B+,12,Sai Pydi(I)
53766,2023-24,1,ES201,B,6,"Rabiul Biswas(I), Ishwar Cukkemane(O)"
53767,2023-24,1,ES201,C+,7,"Rabiul Biswas(I), Ishwar Cukkemane(O)"
53768,2023-24,1,ES201,C,6,"Rabiul Biswas(I), Ishwar Cukkemane(O)"
53769,2023-24,1,ES201,F,3,"Rabiul Biswas(I), Ishwar Cukkemane(O)"
53770,2023-24,1,ES201,D+,2,"Rabiul Biswas(I), Ishwar Cukkemane(O)"
53771,2023-24,1,ES201,A,3,"Rabiul Biswas(I), Ishwar Cukkemane(O)"
53772,2023-24,1,ES201,B+,4,"Rabiul Biswas(I), Ishwar Cukkemane(O)"
53773,2023-24,1,ES201,D,4,"Rabiul Biswas(I), Ishwar Cukkemane(O)"
53774,2023-24,1,PSE699,36S/0X,2,"DPGCPSE (I), DUGCPSE (O)"
53775,2023-24,1,PSE699,27S/9X,2,"DPGCPSE (I), DUGCPSE (O)"
53776,2023-24,1,PSE699,18S/0X,2,"DPGCPSE (I), DUGCPSE (O)"
53777,2023-24,1,PSE699,27S/0X,1,"DPGCPSE (I), DUGCPSE (O)"
53778,2023-24,1,ESC101A,C+,2,Priyanka Bagade(I)
53779,2023-24,1,ESC101A,F,1,Priyanka Bagade(I)
53780,2023-24,1,ESC101A,D,1,Priyanka Bagade(I)
53781,2023-24,1,PHY501A,C+,2,Chanchal  Sow(I)
53782,2023-24,1,PHY501A,A,3,Chanchal  Sow(I)
53783,2023-24,1,PHY501A,C,2,Chanchal  Sow(I)
53784,2023-24,1,PHY501A,B,3,Chanchal  Sow(I)
53785,2023-24,1,PHY501A,A*,2,Chanchal  Sow(I)
53786,2023-24,1,PHY501A,B+,5,Chanchal  Sow(I)
53787,2023-24,1,PHY502A,C+,1,Chanchal  Sow(I)
53788,2023-24,1,PSE602A,C,1,"DEBABRATA GOSWAMI (I), UTPAL  DAS   (O)"
53789,2023-24,1,PHY690N,B,4,AVINASH  SINGH   (I)
53790,2023-24,1,PHY690N,C,4,AVINASH  SINGH   (I)
53791,2023-24,1,PHY690N,B+,2,AVINASH  SINGH   (I)
53792,2023-24,1,PHY690N,A,4,AVINASH  SINGH   (I)
53793,2023-24,1,PHY690N,C+,1,AVINASH  SINGH   (I)
53794,2023-24,1,PHY596A,A,5,Arijit Kundu(I)
53795,2023-24,1,PHY596A,B,1,Arijit Kundu(I)
53796,2023-24,1,PHY596A,D+,1,Arijit Kundu(I)
53797,2023-24,1,PHY596A,C,1,Arijit Kundu(I)
53798,2023-24,1,PHY598A,B+,3,Arijit Kundu(I)
53799,2023-24,1,PHY598A,B,3,Arijit Kundu(I)
53800,2023-24,1,PHY598A,C+,2,Arijit Kundu(I)
53801,2023-24,1,EE899,36S/0X,25,DPGCEE (I)
53802,2023-24,1,EE899,18S/0X,4,DPGCEE (I)
53803,2023-24,1,EE899,27S/0X,4,DPGCEE (I)
53804,2023-24,1,EE899,9S/27X,1,DPGCEE (I)
53805,2023-24,1,EE899,18S/9X,1,DPGCEE (I)
53806,2023-24,1,BSE301A,S,54,"Nitin  Mohan(I), Dibyendu Kumar Das  (O)"
53807,2023-24,1,ECO397A,S,58,DUGCECO (I)
53808,2023-24,1,AE321A,C+,17,Subrahmanyam Saderla(I)
53809,2023-24,1,AE321A,B+,12,Subrahmanyam Saderla(I)
53810,2023-24,1,AE321A,A,11,Subrahmanyam Saderla(I)
53811,2023-24,1,AE321A,C,9,Subrahmanyam Saderla(I)
53812,2023-24,1,AE321A,B,14,Subrahmanyam Saderla(I)
53813,2023-24,1,AE321A,D+,3,Subrahmanyam Saderla(I)
53814,2023-24,1,AE321A,D,2,Subrahmanyam Saderla(I)
53815,2023-24,1,AE321A,A*,3,Subrahmanyam Saderla(I)
53816,2023-24,1,MTH399A,S,98,APARNA DAR (I)
53817,2023-24,1,CS616,C+,1,Nisheeth  Srivastava   (I)
53818,2023-24,1,CS616,B+,1,Nisheeth  Srivastava   (I)
53819,2023-24,1,CS616,B,2,Nisheeth  Srivastava   (I)
53820,2023-24,1,MSE313A,A,21,Nilesh Badwe(I)
53821,2023-24,1,MSE313A,B+,29,Nilesh Badwe(I)
53822,2023-24,1,MSE313A,C+,10,Nilesh Badwe(I)
53823,2023-24,1,MSE313A,D,2,Nilesh Badwe(I)
53824,2023-24,1,MSE313A,C,5,Nilesh Badwe(I)
53825,2023-24,1,MSE313A,B,17,Nilesh Badwe(I)
53826,2023-24,1,CHE349A,S,6,DUGCCHE (I)
53827,2023-24,1,ECO398A,B+,2,DUGCECO (I)
53828,2023-24,1,CHM102A,F,4,"Prakash Mondal(I), Vishal  (O)"
53829,2023-24,1,CHM102A,D+,4,"Prakash Mondal(I), Vishal  (O)"
53830,2023-24,1,CHM102A,C,1,"Prakash Mondal(I), Vishal  (O)"
53831,2023-24,1,CHM102A,A,1,"Prakash Mondal(I), Vishal  (O)"
53832,2023-24,1,CGS600A,C,1,Pragathi Balasubramani(I)
53833,2023-24,1,IME701,C+,1,SRI VANAMALLA V(I)
53834,2023-24,1,SOC171,B,28,Thounaojam Somokanta(I)
53835,2023-24,1,SOC171,A*,3,Thounaojam Somokanta(I)
53836,2023-24,1,SOC171,C+,22,Thounaojam Somokanta(I)
53837,2023-24,1,SOC171,D,4,Thounaojam Somokanta(I)
53838,2023-24,1,SOC171,C,16,Thounaojam Somokanta(I)
53839,2023-24,1,SOC171,B+,24,Thounaojam Somokanta(I)
53840,2023-24,1,SOC171,A,15,Thounaojam Somokanta(I)
53841,2023-24,1,SOC171,D+,6,Thounaojam Somokanta(I)
53842,2023-24,1,MTH404A,B,8,Keshab Bakshi(I)
53843,2023-24,1,MTH404A,B+,7,Keshab Bakshi(I)
53844,2023-24,1,MTH404A,A,6,Keshab Bakshi(I)
53845,2023-24,1,MTH404A,C+,2,Keshab Bakshi(I)
53846,2023-24,1,MTH404A,A*,1,Keshab Bakshi(I)
53847,2023-24,1,MTH404A,C,2,Keshab Bakshi(I)
53848,2023-24,1,CS201,C,9,MANINDRA  AGRAWAL   (I)
53849,2023-24,1,CS201,D+,15,MANINDRA  AGRAWAL   (I)
53850,2023-24,1,CS201,C+,26,MANINDRA  AGRAWAL   (I)
53851,2023-24,1,CS201,D,3,MANINDRA  AGRAWAL   (I)
53852,2023-24,1,CS201,B,35,MANINDRA  AGRAWAL   (I)
53853,2023-24,1,CS201,A,20,MANINDRA  AGRAWAL   (I)
53854,2023-24,1,CS201,B+,36,MANINDRA  AGRAWAL   (I)
53855,2023-24,1,CS201,F,1,MANINDRA  AGRAWAL   (I)
53856,2023-24,1,PHY441A,D+,1,"Rohit Medwal(I), K P  RAJEEV   (O)"
53857,2023-24,1,PHY441A,B+,2,"Rohit Medwal(I), K P  RAJEEV   (O)"
53858,2023-24,1,EE653A,A,1,RAMPRASAD  POTLURI   (I)
53859,2023-24,1,EE653A,D,1,RAMPRASAD  POTLURI   (I)
53860,2023-24,1,EE653A,C,1,RAMPRASAD  POTLURI   (I)
53861,2023-24,1,EE653A,B,1,RAMPRASAD  POTLURI   (I)
53862,2023-24,1,ECO704A,B+,1,Mahamitra Das(I)
53863,2023-24,1,ECO704A,B,2,Mahamitra Das(I)
53864,2023-24,1,DES641,B+,4,Amar Behera(I)
53865,2023-24,1,DES641,A*,1,Amar Behera(I)
53866,2023-24,1,EE610,B,12,Imon Mondal(I)
53867,2023-24,1,EE610,A,3,Imon Mondal(I)
53868,2023-24,1,EE610,C,5,Imon Mondal(I)
53869,2023-24,1,EE610,C+,9,Imon Mondal(I)
53870,2023-24,1,EE610,B+,6,Imon Mondal(I)
53871,2023-24,1,EE610,D+,4,Imon Mondal(I)
53872,2023-24,1,EE610,D,2,Imon Mondal(I)
53873,2023-24,1,EE610,E,1,Imon Mondal(I)
53874,2023-24,1,EE610,F,1,Imon Mondal(I)
53875,2023-24,1,BSE398A,B+,1,DUGCBSBE (I)
53876,2023-24,1,BSE398A,C+,1,DUGCBSBE (I)
53877,2023-24,1,BSE398A,B,1,DUGCBSBE (I)
53878,2023-24,1,SEE609A,C,1,Lalit Pant(I)
53879,2023-24,1,SEE609A,D+,1,Lalit Pant(I)
53880,2023-24,1,SEE609A,B+,1,Lalit Pant(I)
53881,2023-24,1,SEE609A,B,2,Lalit Pant(I)
53882,2023-24,1,SEE609A,C+,1,Lalit Pant(I)
53883,2023-24,1,SEE609A,A,1,Lalit Pant(I)
53884,2023-24,1,MSE693,B,1,KANTESH BALANI (I)
53885,2023-24,1,MSE693,C+,1,KANTESH BALANI (I)
53886,2023-24,1,MSE693,A,1,KANTESH BALANI (I)
53887,2023-24,1,PHY441,D,3,"Rohit Medwal(I), K P  RAJEEV   (O)"
53888,2023-24,1,PHY441,A,7,"Rohit Medwal(I), K P  RAJEEV   (O)"
53889,2023-24,1,PHY441,C+,10,"Rohit Medwal(I), K P  RAJEEV   (O)"
53890,2023-24,1,PHY441,B,11,"Rohit Medwal(I), K P  RAJEEV   (O)"
